-23.34529147982063,56.699551569506724,-8.156950672645742,L G_and_S_frontomargin
-37.24215246636771,-82.30044843049328,-11.959641255605383,L G_and_S_occipital_inf
-8.200968523002416,-33.41646489104116,68.83535108958839,L G_and_S_paracentral
-56.27060270602706,-11.32226322263223,15.58425584255842,L G_and_S_subcentral
-14.213698630136989,63.63561643835615,-0.6191780821917803,L G_and_S_transv_frontopol
-8.033426183844014,38.89693593314763,10.442896935933149,L G_and_S_cingul-Ant
-7.367346938775512,15.75102040816327,35.87346938775511,L G_and_S_cingul-Mid-Ant
-7.888659793814426,-11.350515463917532,42.17319587628866,L G_and_S_cingul-Mid-Post
-4.012578616352201,-39.19496855345912,31.924528301886795,L G_cingul-Post-dorsal
-7.65517241379311,-48.39310344827586,6.08275862068966,L G_cingul-Post-ventral
-5.504393673110727,-81.93145869947276,18.137082601054487,L G_cuneus
-50.0961038961039,11.667532467532467,10.319480519480521,L G_front_inf-Opercular
-44.16410256410256,30.487179487179475,-9.220512820512823,L G_front_inf-Orbital
-49.84722222222222,30.212962962962962,5.106481481481481,L G_front_inf-Triangul
-38.63024650233178,27.732844770153235,35.704197201865426,L G_front_middle
-9.86444267937516,25.48133439237489,46.88747683346571,L G_front_sup
-38.476489028213166,-7.877742946708466,0.551724137931032,L G_Ins_lg_and_S_cent_ins
-37.054704595185996,9.669584245076592,-2.481400437636765,L G_insular_short
-39.74580335731415,-83.96402877697841,12.136690647482013,L G_occipital_middle
-14.848368522072938,-88.93090211132437,28.67946257197697,L G_occipital_sup
-34.64544456641054,-53.9549945115258,-18.768386388583977,L G_oc-temp_lat-fusifor
-10.890959925442687,-72.39235787511649,-4.808946877912398,L G_oc-temp_med-Lingual
-22.812928501469145,-18.841332027424087,-24.538687561214495,L G_oc-temp_med-Parahip
-27.922256097560975,34.28353658536585,-16.824695121951223,L G_orbital
-42.93521126760563,-67.09953051643193,37.5868544600939,L G_pariet_inf-Angular
-55.88013136288998,-36.79967159277504,31.771756978653528,L G_pariet_inf-Supramar
-21.436643835616437,-60.60616438356164,58.77397260273973,L G_parietal_sup
-44.62390158172232,-24.76625659050967,54.72583479789104,L G_postcentral
-42.817125382262994,-8.894801223241586,51.17920489296637,L G_precentral
-6.1039197812215065,-57.67456700091158,41.715587967183225,L G_precuneus
-5.060921248142648,38.352154531946496,-19.08172362555721,L G_rectus
-4.121951219512198,14.829268292682926,-9.073170731707314,L G_subcallosal
-47.513513513513516,-19.405405405405403,7.081081081081081,L G_temp_sup-G_T_transv
-58.21836587129429,-11.694143167028201,-4.900939985538685,L G_temp_sup-Lateral
-40.473846153846154,4.1200000000000045,-19.587692307692308,L G_temp_sup-Plan_polar
-57.241217798594846,-37.81498829039812,17.526932084309138,L G_temp_sup-Plan_tempo
-51.54983922829582,-34.40192926045016,-25.636655948553056,L G_temporal_inf
-59.93013698630137,-30.51506849315068,-12.249315068493154,L G_temporal_middle
-37.94285714285714,31.685714285714283,-1.5714285714285694,L Lat_Fis-ant-Horizont
-43.26126126126126,21.45045045045046,8.090090090090087,L Lat_Fis-ant-Vertical
-40.65809768637532,-33.73007712082263,17.742930591259636,L Lat_Fis-post
-18.337563451776653,-98.37817258883248,-2.7131979695431454,L Pole_occipital
-34.39787234042553,6.987234042553197,-36.88936170212766,L Pole_temporal
-16.333825701624818,-67.08567208271788,5.536189069423926,L S_calcarine
-36.29158878504673,-20.444859813084108,46.127102803738325,L S_central
-13.838383838383841,-36.85353535353535,47.92929292929293,L S_cingul-Marginalis
-29.908629441624363,21.720812182741128,-8.507614213197968,L S_circular_insula_ant
-40.91104294478528,-12.546012269938657,-6.579754601226995,L S_circular_insula_inf
-35.74043261231281,6.237936772046595,11.427620632279528,L S_circular_insula_sup
-40.72592592592593,-21.851851851851848,-25.696296296296296,L S_collat_transv_ant
-24.753623188405797,-78.56521739130434,-7.246376811594203,L S_collat_transv_post
-39.358870967741936,23.22983870967741,22.032258064516128,L S_front_inf
-27.083094555873927,42.982808022922626,20.67048710601719,L S_front_middle
-23.93248945147679,19.0928270042194,44.82981715893108,L S_front_sup
-50.60377358490566,-52.660377358490564,31.509433962264154,L S_interm_prim-Jensen
-29.130769230769232,-59.97435897435897,39.851282051282055,L S_intrapariet_and_P_trans
-30.786729857819907,-86.74407582938389,4.407582938388629,L S_oc_middle_and_Lunatus
-27.297658862876254,-80.31772575250837,19.84615384615384,L S_oc_sup_and_transversal
-43.26086956521739,-68.79710144927536,2.318840579710141,L S_occipital_ant
-43.11557788944724,-51.49246231155779,-13.437185929648244,L S_oc-temp_lat
-28.91417910447761,-49.5,-10.421641791044777,L S_oc-temp_med_and_Lingual
-40.69767441860465,41.534883720930225,-1.7674418604651194,L S_orbital_lateral
-12.858757062146893,23.847457627118644,-17.46892655367232,L S_orbital_med-olfact
-25.951951951951955,36.05105105105105,-12.144144144144143,L S_orbital-H_Shaped
-15.541353383458649,-68.22556390977444,24.161654135338352,L S_parieto_occipital
-4.826291079812208,-4.061032863849761,20.6150234741784,L S_pericallosal
-37.45060893098782,-35.617050067658994,46.538565629228685,L S_postcentral
-43.8479262672811,3.926267281105993,28.493087557603687,L S_precentral-inf-part
-28.59405940594059,-8.445544554455452,53.133663366336634,L S_precentral-sup-part
-7.257142857142853,39.88163265306122,-9.265306122448976,L S_suborbital
-10.372549019607845,-48.5359477124183,36.189542483660134,L S_subparietal
-53.34722222222222,-24.930555555555557,-21.77777777777778,L S_temporal_inf
-49.32337565347274,-41.92905153099328,4.927557879014188,L S_temporal_sup
